Batch,MSID,Date,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
158,RMD824412187S,2024-10-30 02:26:35,1.89091274556904,1.97899440611049,1.92927746005719,1.89359311858876,1.93040511607383,1.90875127196054,1.92143678837176,1.93473498936092
159,RMD82441207CS,2024-10-30 02:26:19,1.61562895967893,1.7878934328638,1.74905223562056,1.48403903669329,1.80233630602109,1.62825925482662,1.65598550847379,1.6460425275152
160,RMD82442228ES,2024-10-30 02:12:08,1.69670597139785,1.87279769633022,1.80008716672295,1.76741037427282,1.92976836576347,1.70944846871701,1.68011661508557,1.48193398779207
161,RMD82442228ES,2024-10-30 02:08:07,1.5812851470295,1.82811519720517,1.9081905168342,1.78059753480377,1.92072264139514,1.71139128271328,1.68094833823324,1.48188256141968
162,RMD824412187S,2024-10-29 23:10:50,1.88918039710264,1.9350395861538,1.88778274048447,1.91290670480476,1.92293190474886,1.90018109099918,1.87034923102748,1.89945522255359
163,RMD824412187S,2024-10-29 23:03:49,1.90032615239988,1.92703562706473,1.89469818716832,1.91263705574342,1.92043486984108,1.89431239287787,1.87227215676778,1.8959416255619
164,RMD824422220S,2024-10-29 22:57:37,1.89416249402948,1.81912015414737,1.91306107692269,1.97598436714626,1.89528521970181,1.90172760119966,1.87901217098826,1.78406185020801
165,RMD824422220S,2024-10-29 22:52:22,1.89766908754275,1.81298901567957,1.91106853084677,1.97283526107481,1.89231468070026,1.89972920056717,1.87391444975985,1.77719065220857
166,RMD8244120ACS,2024-10-29 22:43:08,1.64088828971135,1.5384250903187,1.58519350054461,1.77350387056849,2.01260673268593,1.92891856563257,1.76939294934734,1.58685343813519
167,RMD8244120ACS,2024-10-29 22:37:05,1.64657579189076,1.53885599120877,1.59295919923739,1.7703969059394,2.01377952747222,1.92689623058197,1.77565965294482,1.58809839876372
168,RMD824311251S,2024-10-29 22:32:49,1.56357236585569,1.59838650629164,1.60196597627598,1.53568247622452,1.86361164478479,1.88366209399028,1.87380473476875,1.81450995336773
169,RMD82442228ES,2024-10-29 22:20:03,1.79986951811495,1.9133338440797,1.93978990512023,1.93655495474896,1.86274353008409,1.67657365516378,1.64229778150932,1.53149363793219
170,RMD824311251S,2024-10-29 22:19:58,1.75111584608237,1.7225123944666,1.6708982604449,1.53450391693381,1.8607116260087,1.88234890647879,1.86501968288583,1.80517099273916
171,RMD82442235DS,2024-10-29 22:15:57,1.8369136245093,1.53799001093886,1.71152178713859,1.75866843931321,1.73920319318,1.77233217132609,1.84904389416908,1.81103877930326
172,RMD824422380S,2024-10-29 22:10:24,1.59420530318316,1.81080106341916,1.83803209155465,1.84974874580692,1.79456898024732,1.67922439645755,1.5599840561855,1.52295521015713
173,RMD82441213DS,2024-10-29 22:10:13,1.77909060468338,1.73075966871815,1.90712243829279,1.69554917612692,1.67546037593848,1.70087252445955,1.78158391900967,1.64646025011749
174,RMD82441213DS,2024-10-29 22:01:24,1.77260676154637,1.73568310813885,1.89104636860618,1.72215118111828,1.67444060319169,1.70089046750312,1.77032527076309,1.64038268688119
175,RMD82441213ES,2024-10-29 21:57:56,1.71865730815819,1.83133314417453,1.53089923035498,1.85381409167293,1.65709229672692,1.67778083110469,1.71041480298794,1.59779437327247
176,RMD82441213ES,2024-10-29 21:54:35,1.80755191419701,1.6929111336237,1.54384782320331,1.70534023847963,1.6525835959371,1.67522432401512,1.70859837297185,1.58630298553913
177,RMD82441213FS,2024-10-29 21:51:36,1.65920694391092,1.54305670879988,1.61512005430764,1.65471715851311,1.63971784869096,1.65564934572631,1.67172689523965,1.63639339247868
178,RMD82441213FS,2024-10-29 21:48:30,1.60941844612402,1.55406302537896,1.62566242691985,1.57510988373524,1.62010039779169,1.65125549082229,1.66738227029116,1.63311665241012
179,RMD82441219CS,2024-10-29 21:45:12,1.67903100328589,1.74981435076961,1.91874208426377,1.84688245990104,1.73873092908608,1.54549613428205,1.49774403006741,1.66475286939315
180,RMD82442229FS,2024-10-29 21:45:02,1.8223535581357,1.74617604390132,1.80801669511923,1.63792665028919,1.76340169414624,1.59646208596779,1.71951186208863,1.65762655284963
181,RMD82441219CS,2024-10-29 21:42:34,1.7011254616728,1.75719298468281,1.92321345553712,1.86340175892808,1.41815765725643,1.34577161106517,1.36168603335249,1.46848209627868
182,RMD82442229FS,2024-10-29 21:42:25,1.83276751078101,1.75008795046125,1.81189433350692,1.65155593610547,1.75634791401955,1.59366215190134,1.7201431453942,1.65918427597169
183,RMD824422381S,2024-10-29 21:38:26,1.88416291659995,1.92550085829641,1.75566573263579,1.74722662052554,1.68919768521352,1.73662577782896,1.83287620339058,1.6717728228812
184,RMD824422382S,2024-10-29 21:35:43,1.88741047109244,1.89445241288658,1.77304521147036,1.82119842201563,1.60272412979072,1.45031096842846,1.64339951405676,1.67529393201181
185,RMD824422383S,2024-10-29 21:33:08,1.52638732158072,1.49322534796959,1.6108469109867,1.62048663838768,1.78936642773142,1.71344331379223,1.70611105511879,1.51857812964531
186,RMD824422382S,2024-10-29 21:18:22,1.8940669415524,1.89463796008953,1.77629008840918,1.82312720743791,1.58573744772802,1.48282141614446,1.73412341221645,1.5866138786256
187,RMD824422383S,2024-10-29 21:18:13,1.44289707521324,1.60753303356861,1.68806130672143,1.79020866518145,1.81956427489909,1.73738885206394,1.72329956277044,1.53203126468975
188,RMD824422383S,2024-10-29 21:15:22,1.69442567579419,1.73182346433824,1.77913616472909,1.69464764197542,1.77036680637641,1.54945857312117,1.54620119351469,1.52973056484069
189,RMD82442229DS,2024-10-29 17:00:59,1.54593823224493,1.4510409333516,1.49182915196152,1.54270440159572,1.46549665796324,1.41342880085206,1.4604559132061,1.54106903936872
190,RMD824422299S,2024-10-29 16:57:58,1.56796688702095,1.51167411555232,1.53448723231267,1.53778738596849,1.62223626907618,1.50541366903138,1.59629850493946,1.54485062570608
191,RMD824422289S,2024-10-29 16:54:49,1.92907376550232,2.02243985438679,1.96130975540799,1.92388375017026,1.84219492318239,1.65406921394815,1.80187902753811,1.82337230822449
192,RMD82442229BS,2024-10-29 16:51:49,1.70303855964488,1.86800715855339,1.6453108933409,1.74273439531271,1.51601049395385,1.34482302673561,1.53842291521922,1.65626529834629
193,RMD824422221S,2024-10-29 16:48:47,1.9687653689386,1.89974973566453,1.84484985835528,1.89745922060458,1.69596660015517,1.54537066654897,1.66343162549565,1.63732613519076
194,RMD824422376S,2024-10-29 16:41:28,1.68305510373459,1.66690195662126,1.77638131068225,1.81496626313083,1.53068162954156,1.19417137486672,1.49861157439525,1.52133063723622
195,RMD82441219AS,2024-10-29 16:38:17,1.99067832169023,2.00861967563728,1.83399930625499,1.92324596340235,1.70917552561858,1.53940779553937,1.61561612393083,1.54455590822795
196,RMD82442229ES,2024-10-29 16:35:25,1.67912437586411,1.6674354249071,1.79209671608777,1.77009909182361,1.55119612692053,1.20639023278622,1.38221067154255,1.42190478282288
197,RMD82441219FS,2024-10-29 16:32:11,1.59215276579467,1.3837536193691,1.60636979770107,1.51164605245591,1.70469509259963,1.49780587026667,1.60464848433391,1.67348705972391
198,RMD824422222S,2024-10-29 16:24:43,1.99025174681237,1.97979414434051,1.90067926719843,1.94716328888887,1.75261564904972,1.83413873001158,1.84203088724835,1.72834465520232
199,RMD82441216ES,2024-10-29 16:14:46,1.88471428865938,1.78327712296712,1.84058482784664,1.87942354859645,1.74155936971066,1.81838001905248,1.89833438179253,1.64511859515814
200,RMD82441207CS,2024-10-29 16:06:10,1.86031866888186,1.84199419976704,1.77953524548174,1.73362226688757,1.74181557481313,1.42361547585661,1.539627319792,1.81639849276075
201,RMD82441219CS,2024-10-29 16:01:30,1.53448696490255,1.54579845024514,1.93881884760997,1.90623231206447,1.75059625321137,1.55105074188477,1.59944365961485,1.61715053321631
202,RMD824422222S,2024-10-29 16:00:49,2.004531831619,1.96515056662318,1.87564938541565,1.94335626631827,1.92780731853035,1.84116762610568,1.82939013517014,1.70930393533277
203,RMD82442229DS,2024-10-29 15:57:37,1.65922768784297,1.68714378597612,1.66840182173006,1.66043643572081,1.6132854896171,1.39352354484533,1.49674583882244,1.75923381765614
204,RMD824422299S,2024-10-29 15:57:12,1.59007392323579,1.75359579129171,1.6218912614093,1.84413389892726,1.58320928493041,1.54288279453701,1.55504053525653,1.44517137968296
205,RMD824422289S,2024-10-29 15:53:42,1.88548739476838,2.00484199838265,2.00307680677406,1.98716603463513,1.72625412647822,1.88489748228883,1.89043054566896,1.87180189863773
206,RMD82442229BS,2024-10-29 15:50:10,1.93763878851219,1.9060234475958,1.86697737328702,1.74959301355691,1.54852459454931,1.19758503758068,1.46461131409238,1.68845942972802
207,RMD824422221S,2024-10-29 15:49:49,1.96124800203145,1.89066526791456,1.98355303947144,1.86817778733603,1.5856125747909,1.63403957965473,1.67154236179134,1.81346858284383
208,RMD82441219FS,2024-10-29 15:46:43,1.46012858784785,1.49211011861254,1.79494426001089,1.62834867473718,1.69678350322206,1.72939538065459,1.84776478718034,1.73358218501625
209,RMD82442229ES,2024-10-29 15:46:22,1.54864081541085,1.54985858529921,1.70784412116242,1.66606636742965,1.70786684596452,1.60016348986687,1.64636506316578,1.61596977984589
210,RMD82441219AS,2024-10-29 15:40:13,1.98353367704162,2.02472794380375,1.82566073155764,1.93502933452506,1.79674326555907,1.71318048299628,1.82618094660422,1.71527417401098
211,RMD824422376S,2024-10-29 15:39:53,1.75831872417274,1.47412543398574,1.82880561769165,1.68995782479394,1.4784171846077,1.34235252498912,1.57194890020346,1.48023640339317
212,RMD82442229FS,2024-10-29 15:29:47,1.87512963636302,1.82006145041715,1.76325172331657,1.64084720810827,1.63596197704001,1.41757497129257,1.69291967337498,1.53747624216577
213,RMD8244120D4S,2024-10-29 15:27:16,1.65088320737957,1.87430965935931,1.86292787708957,1.81594180011893,1.66735722873386,1.64662739725509,1.88226649450665,1.8575693319806
214,RMD824311124S,2024-10-29 15:21:51,2.00404951758393,2.00118565718377,1.96146745353926,1.84146059974928,1.95281606401953,1.87179899569113,1.88222027731435,1.91765745009708
215,RMD8244121AES,2024-10-29 15:21:01,1.79707728588962,1.69188722684337,1.66853841601075,1.497816633042,1.30248605921444,1.26936915200706,1.45537079928183,1.39386096607404
216,RMD824412192S,2024-10-29 15:18:33,1.87419832023312,1.80922543509442,1.89207594834327,1.83042228477421,1.7450721336799,1.47408142986813,1.68326444833049,1.49791765207371
217,RMD8244120A9S,2024-10-29 15:17:58,1.42402109479958,1.5097442022603,1.83086277122649,1.96292827266159,1.87472206345405,1.73683106831862,1.87225423157135,1.61480546400836
218,RMD8244121ACS,2024-10-29 15:10:39,1.78727326948477,1.77815693593165,1.76039922816143,1.80131049248998,1.72808861577286,1.72275712618853,1.48995677082384,1.32283627063091
219,RMD8244121A9S,2024-10-29 15:10:15,1.73305804165691,1.85768505318384,1.9044420067481,1.93029759657288,1.69736719873185,1.62505081438475,1.69174473590376,1.5560541068926
220,RMD8244121AAS,2024-10-29 15:07:02,2.00500505939068,1.88391173644214,1.80256295041667,1.689339109552,1.67209479101835,1.71115819914318,1.87540349757094,1.74008105443091
221,RMD8244121ABS,2024-10-29 15:06:33,1.9374830774899,1.92185085006572,1.8702195929754,1.92929889670884,1.74578609241608,1.47206445939125,1.65314031609133,1.70441813872297
222,RMD82431132AS,2024-10-29 14:43:49,1.806629318384,1.80233496564876,1.78933266011371,1.71547067998724,1.55989170880068,1.56361291886461,1.57185018817382,1.4254828193879
223,RMD82441210DS,2024-10-29 14:30:55,1.81965693065323,1.96798827537942,1.93530916611346,1.91391181083791,1.70313640411936,1.69983010469476,1.79600257275559,1.58743558200263
224,RMD824412018S,2024-10-29 14:30:51,1.98251068856095,1.99651484080645,1.89134093224297,1.93577222779209,1.70931039656664,1.58723480440807,1.52724061549964,1.49020604224615
225,RMD824412018S,2024-10-29 14:17:13,1.97471689273858,1.99305153399158,1.89837006908963,1.93406432161269,1.71554006432191,1.5855646535199,1.54605141813675,1.48740647002842
226,RMD82441210DS,2024-10-29 13:56:45,1.82522295335845,1.97569729227095,1.93327679749475,1.89494691115397,1.85839424963509,1.5747082899407,1.86145263393796,1.58617307418676
227,RMD824412085S,2024-10-29 13:47:32,1.6998283585172,1.96411198978288,1.95002406620809,1.97757753611151,1.70985953373416,1.7813750860909,1.99849636073728,1.926448692695
228,RMD82442229CS,2024-10-29 13:38:44,1.71364146575768,1.75195369864655,1.64946196591317,1.79266030596796,1.55636072027865,1.505925659961,0.907298553646971,1.50888953636094
229,RMD824422298S,2024-10-29 13:35:51,1.84401132990409,1.9060238029401,1.88983443246469,1.8489006147609,1.58414874827937,1.42897543848735,1.18417735654585,1.65404527838119
230,RMD824422377S,2024-10-29 13:27:20,1.82147939618526,1.69845791936181,1.81637285935403,1.84362937249799,1.87724581987551,1.60645467128202,1.621531131555,1.63711138255765
231,RMD82442229AS,2024-10-29 13:27:16,1.91037040504602,1.88836937335373,1.87880945521692,1.86828162113945,1.67833613983659,1.57066902523903,1.64813428174843,1.63109106320005
232,RMD82442229AS,2024-10-29 13:22:21,1.91541432256965,1.89842108274941,1.87091758766268,1.8833187242189,1.61537044844057,1.72344715397011,1.50734673678696,1.41403510567594
233,RMD824422377S,2024-10-29 13:19:25,1.83184075703395,1.71397945918255,1.82070817094354,1.84598024358309,1.85064802296307,1.53749007291102,1.69716923849094,1.57147346053882
234,RMD824401F48S,2024-10-29 11:54:02,1.90921188173265,1.85855695564711,1.81792178419757,1.81685885265371,1.76611593140424,1.27697314398595,1.72587727964304,1.53372130460588
235,RMD82441219DS,2024-10-29 11:48:57,1.93287730374136,1.92897895237079,1.95382158859095,1.93011182579275,1.62881668213332,1.56354737602671,1.63012479157515,1.6798532065744
236,RMD82441207CS,2024-10-29 11:19:27,1.90539454047782,1.86309565579032,1.8066853319652,1.77041069415147,1.67939959568696,1.52121577682876,1.61326783640083,1.58718833722913
237,RMD8244120AAS,2024-10-29 11:18:54,1.72064225180027,1.75745632939937,1.73947971500028,1.94375473632675,1.73083057428627,1.45586606645404,1.87663625402717,1.81774725486795
238,RMD824401F48S,2024-10-29 11:15:23,1.97758819343494,1.90825190872568,1.76427239596691,1.78485314602772,1.77409938047722,1.4639661264,1.70756942549394,1.76525425890745
239,RMD824412187S,2024-10-29 11:14:53,1.92282790946961,1.93397126486954,1.99884099106181,1.9764694919393,1.71006803288526,1.77984057378917,1.67052318913747,1.75204768495807
240,RMD82441219DS,2024-10-29 11:12:28,1.93757931645034,1.97046947589248,1.91046373714611,1.92890806989399,1.78858765183128,1.61520867978013,1.80999600876691,1.85166687955859
241,RMD82442229CS,2024-10-29 11:11:57,1.58062378677569,1.60578244351053,1.53018593150706,1.6605288185745,1.5727345910468,1.36319255337467,1.59656678157478,1.36055535019822
242,RMD824422298S,2024-10-29 11:09:23,1.81588254873842,1.88677269461722,1.87418417793335,1.82885960374368,1.80917143622163,1.49572672183672,1.20569145617264,1.73386365404706
243,RMD82442229FS,2024-10-29 11:08:54,1.84226799812918,1.6839857014053,1.81699113358969,1.69301747882358,1.48430358057235,1.52997274196839,1.44245303701829,1.33163135627531
244,RMD82442229AS,2024-10-29 11:04:33,1.92599669958137,1.86161089025975,1.79473104662627,1.83236318443116,1.8325646845701,1.65770132072286,1.70984189071415,1.6007809862809
245,RMD824422377S,2024-10-29 11:04:20,1.87481039194048,1.74724981796561,1.88104129795377,1.88974733550495,1.64043649467996,1.48150024867014,1.66210969787891,1.39543730631828
246,RMD82441210DS,2024-10-29 11:01:07,1.852700614045,1.97387047888174,1.92088048039942,1.91461951733689,1.7058262155053,1.72619608451098,1.78726644447771,1.58174216571961
247,RMD82441216ES,2024-10-29 11:00:54,1.86836292512939,1.65621860088133,1.83845255371389,1.97620356762757,1.75722555164787,1.79944520824741,1.77612377434602,1.76592832439067
248,RMD824412085S,2024-10-29 10:48:16,1.76803194530974,1.97692950217537,1.92182765848669,1.93085981191029,2.00834712013884,1.8937235400239,1.97187812871909,1.91342672590972
249,RMD824311251S,2024-10-29 10:45:18,1.80625357155514,1.78271973783216,1.76337944303146,1.78318249379806,1.64440521711678,1.8326157549287,1.86999776811423,1.89408793226553
250,RMD8244120ACS,2024-10-29 10:42:59,1.60912147193223,1.76684578025728,1.8080013286423,1.84973130010308,2.02028841009695,1.89022065453205,1.7637117724255,1.72831388539098
251,RMD82431132AS,2024-10-29 10:42:26,1.78422176479538,1.78504813392278,1.77897347005663,1.70938389270531,1.62594492608264,1.70896729233861,1.67237700415816,1.69194504574067
252,RMD824311124S,2024-10-29 10:39:39,1.98437144534422,2.00070227061215,1.95978086235615,1.81029195759816,1.98796084967969,1.87059969703028,1.90271621082381,1.92368460786938
253,RMD8244121AES,2024-10-29 10:39:32,1.81393086973988,1.73371961387729,1.66657856553749,1.48826081003832,1.2528337210222,1.40642930883741,1.59868901833979,1.53819236489511
254,RMD824412192S,2024-10-29 10:36:11,1.8990608849041,1.88723752445474,1.89033436757133,1.85027992060336,1.64768203792314,1.64925760119688,1.66822209740528,1.73197235636098
255,RMD8244120A9S,2024-10-29 10:36:10,1.58146605540205,1.71532592952743,1.93902607035086,1.97743341611554,1.70737910600785,1.96646714833684,1.93439585033654,1.75181358217624
256,RMD8244120A9S,2024-10-29 10:31:50,1.57350238835298,1.71259252879211,1.93642969353172,1.97594735319251,1.69251471433979,1.93953437227985,1.9265834682495,1.7475958382141
257,RMD8244121ACS,2024-10-29 10:31:00,1.81043633692357,1.78149175321105,1.78839354419402,1.80018722566833,1.61401512852881,1.64317973722991,1.61209165060709,1.30023875257287
258,RMD8244121A9S,2024-10-29 10:29:05,1.80055988256395,1.92688041839507,1.94184294580745,1.93854436451573,1.74059116136674,1.71134978986704,1.83615519394559,1.61497948069778
259,RMD8244121AAS,2024-10-29 10:27:56,2.00523184749656,1.96026993759975,1.74005818010651,1.83780494277547,1.83689180407766,1.72469398217794,1.86295405718217,1.76065908250052
260,RMD8244121ABS,2024-10-29 10:24:12,2.00103762060738,1.94415823966012,1.85177132606617,1.84117782496291,1.84912308613734,1.41904583571155,1.70733343817193,1.73821188438648
